26.73810976340057,0.03535533905932908,32.150944157183716,-0.012940952255125815,-22.13590976884499,0.0577697258635288,-0.7380556255908284,0.0001755074957281999,-0.4075022518378436,0.0005284171740942423,13.843051522924075,2.0612611751014143e-05,Charging
30.12274887854693,-1.3322676295501878e-15,31.12563932446322,0.048296291314456674,-20.1007794547961,-0.0707106781186555,-0.7560771892528224,0.0001798543406892339,-0.39172313244923757,0.0003976704357745997,13.842531198848219,1.742382961755773e-05,NotCharging
30.595309238573307,-0.01294095225512315,30.675493351241037,-0.0482962913144549,-20.763057462374242,-0.09659258262890891,-0.6995670170754464,0.00044210266629837736,-0.4085731651887994,-0.00021844158242673856,13.845009608116278,1.5089479079355428e-05,Charging
28.93014078507887,-0.03535533905932997,31.324830406564057,0.07071067811865417,-21.12007837067357,0.012940952255126703,-0.6971364826599603,2.1052275378852237e-05,-0.40666272590491304,8.774463542117472e-05,13.845193202039471,5.176380901916744e-06,Charging
30.829855659733475,4.440892098500626e-16,30.829855659733475,4.440892098500626e-16,-20.435385976291222,0.07071067811865372,-0.6855907843638382,4.996203396757937e-05,-0.40902692138289853,-1.5622054563076138e-05,13.845697836044568,2.588190452845751e-06,Charging
27.01147904132612,0.0,32.08970691361414,-0.048296291314453565,-21.978079942646502,-0.022414386804201936,-0.7027952813876766,-0.00045881476748731165,-0.40413332101834604,0.00019706745093435452,13.844983912035483,-2.285405043056521e-05,Charging
27.869480613299046,0.035355339059328195,31.53696244092002,0.0,-21.071782079359117,6.661338147750939e-16,-0.7464538625039581,0.00016095059213384888,-0.40127204538724925,-0.00019612010747944303,13.842783515850765,3.882285675382846e-06,NotCharging
28.84995667241114,1.7763568394002505e-15,31.324830406564054,-0.07071067811865506,-21.213203435596427,-4.440892098500626e-16,-0.6948899204858678,-0.00046711191432481647,-0.4086780051269518,0.0002682177926805057,13.845250371173652,-1.7077077846261446e-05,Charging
26.866590167382757,-0.012940952255123594,32.517438500032114,-0.035355339059325086,-21.64787005742651,-0.038822856765379,-0.7024990082680053,-9.441916014837903e-05,-0.4058843576452376,0.00048236232146020575,13.844944420570833,7.417819582800078e-06,Charging
30.961803581421705,-0.035355339059325974,30.547012947258857,2.6645352591003757e-15,-21.084723031614242,-0.04829629131445334,-0.7340112037466979,0.00016392865489840702,-0.4051283290853953,0.0002419642407426037,13.843336353235316,1.7677669529536644e-05,NotCharging
30.20640050892071,-0.022414386804201936,31.019573307285235,-0.012940952255124927,-20.091306020247025,-0.035355339059327306,-0.7533827589939598,1.881083669830197e-05,-0.39426309414620836,-0.0002375311546958525,13.84260812616255,-8.365163035595202e-06,NotCharging
30.440946930080873,-0.061237243569578936,30.852270046537676,0.08365163037377998,-20.4448594108403,0.035355339059327306,-0.7514351941623896,0.00036039551414852877,-0.39680718708542595,0.00023482515673087928,13.842644335933208,2.6389584339092664e-05,NotCharging
26.879531119637882,0.03535533905932864,32.10264786586926,4.440892098500626e-16,-20.98212453214231,6.661338147750939e-16,-0.6995547514018466,6.297100242254328e-05,-0.4071629948401596,3.5541162773121415e-05,13.84505617064874,7.4178195836882566e-06,Charging
30.19345955666558,-0.07071067811865417,31.06440208089364,0.012940952255128924,-20.085300103404002,0.03882285676537878,-0.6926210550617139,-2.3039874145508454e-05,-0.4053321639729137,0.00019223782180290833,13.845458967674102,8.365163038481782e-06,Charging
