19.20000,22.80000,-15.40000,-0.24192461,-0.0077281743,9.803662,0
18.60000,23.00000,-15.10000,-0.2055486,0.002048843,9.804495,1
20.30000,22.30000,-14.80000,-0.23567195,-0.015565212,9.803806,0
19.20000,22.80000,-14.70000,-0.24107616,-0.016208528,9.803673,0
19.50000,22.60000,-15.00000,-0.24387911,-0.007655471,9.803614,0
18.40000,23.00000,-15.00000,-0.20416649,0.0027530515,9.804523,1
19.90000,22.50000,-14.30000,-0.20703614,0.0035748903,9.804464,1
18.90000,22.70000,-15.10000,-0.24213056,-0.009563303,9.803656,0
20.30000,22.30000,-14.20000,-0.20345756,0.002508497,9.80454,1
20.30000,22.30000,-14.00000,-0.20160797,0.0057912627,9.804576,1
19.10000,22.50000,-15.20000,-0.20290308,0.0054501737,9.804549,1
19.60000,22.40000,-15.40000,-0.23505524,-0.010425995,9.803827,0
20.30000,22.40000,-14.60000,-0.20262033,0.0064575807,9.804555,1
20.30000,22.40000,-15.00000,-0.23560943,-0.012332827,9.803811,0
20.00000,22.50000,-14.50000,-0.20840827,0.0021731986,9.804436,1
19.60000,22.50000,-15.20000,-0.24110113,-0.010171109,9.80368,0
18.80000,22.90000,-14.70000,-0.20380066,0.003689347,9.804531,1
18.40000,23.00000,-14.90000,-0.20485193,0.005747642,9.804508,1
19.70000,22.40000,-14.70000,-0.2088166,0.008910155,9.804422,1
18.90000,22.90000,-15.40000,-0.24132653,-0.010747056,9.803675,0
19.10000,22.80000,-14.90000,-0.20319043,0.0054836855,9.804543,1
17.50000,23.40000,-15.10000,-0.24700586,-0.009319776,9.803534,0
19.70000,22.60000,-15.10000,-0.20978338,0.008925387,9.804402,1
19.20000,22.60000,-15.20000,-0.24447042,-0.008464027,9.803598,0
20.00000,22.50000,-14.50000,-0.20419204,0.0033915301,9.804523,1
19.40000,22.80000,-15.10000,-0.24267898,-0.009306043,9.803642,0
19.30000,22.80000,-14.70000,-0.2006151,0.00050722284,9.804598,1
19.90000,22.40000,-15.10000,-0.2391363,-0.009065349,9.80373,0
19.90000,22.40000,-14.80000,-0.20576149,0.0033323793,9.804491,1
18.90000,23.00000,-15.30000,-0.20381646,0.0055250237,9.80453,1
18.70000,22.90000,-15.00000,-0.20372689,0.0050905775,9.804532,1
17.80000,23.20000,-15.70000,-0.23311238,0.00763381,9.803876,1
19.30000,22.80000,-14.50000,-0.20262453,0.00563706,9.804555,1
17.60000,23.30000,-15.10000,-0.20752393,0.00359056,9.804453,1
19.80000,22.40000,-14.90000,-0.20749947,0.0074292305,9.804451,1
18.30000,23.00000,-14.80000,-0.24087024,-0.01338529,9.803682,0
18.40000,22.80000,-15.10000,-0.20386164,0.005032981,9.80453,1
18.90000,22.80000,-15.30000,-0.24053921,-0.011899933,9.803693,0
19.10000,23.00000,-15.20000,-0.20044254,0.006944255,9.804599,1
19.60000,22.60000,-15.30000,-0.24294613,-0.009551633,9.803636,0
19.70000,22.50000,-14.80000,-0.21341145,0.006748872,9.804326,1
20.20000,22.50000,-15.00000,-0.23548219,-0.016734565,9.803808,0
20.20000,22.20000,-15.00000,-0.23472758,-0.013419342,9.803832,0
18.50000,23.10000,-15.40000,-0.20442973,0.0048961644,9.804518,1
18.10000,23.20000,-14.80000,-0.24702306,-0.0056102523,9.803536,0
18.90000,22.70000,-15.30000,-0.19984777,0.0028314868,9.804613,1
19.60000,22.60000,-15.20000,-0.20885712,0.0093806,9.804421,1
19.70000,22.40000,-14.40000,-0.20994167,0.0031836608,9.804401,1
17.90000,23.20000,-15.60000,-0.2305136,0.008808702,9.803937,1
20.00000,22.40000,-14.10000,-0.20518912,0.0048304535,9.8045025,1
18.70000,22.90000,-14.90000,-0.20266536,0.0070952643,9.804553,1
19.80000,22.50000,-14.60000,-0.23434877,-0.008223012,9.803847,0
18.20000,23.40000,-14.90000,-0.24174275,-0.011280531,9.803664,0
19.60000,22.60000,-14.40000,-0.21193129,0.0037168148,9.804359,1
20.30000,22.30000,-14.70000,-0.23753294,-0.013061869,9.803764,0
20.00000,22.30000,-14.50000,-0.24195758,-0.007770019,9.803661,0
20.20000,22.30000,-15.00000,-0.20150474,0.0010366049,9.80458,1
19.00000,22.90000,-15.50000,-0.2434322,-0.010181037,9.803623,0
18.10000,23.10000,-15.30000,-0.2457781,-0.0067345295,9.803568,0
18.00000,23.40000,-14.80000,-0.23453702,0.00877853,9.803842,1
17.90000,23.30000,-15.20000,-0.23144715,0.001058086,9.803919,1
20.20000,22.30000,-15.10000,-0.23686434,-0.012412562,9.8037815,0
19.50000,22.50000,-15.40000,-0.24176344,-0.011955589,9.803662,0
19.10000,22.80000,-15.10000,-0.20265386,0.0057438076,9.804554,1
18.90000,22.80000,-16.30000,-0.23834302,-0.010948287,9.803747,0
19.50000,22.50000,-15.00000,-0.20550385,0.0062712664,9.804495,1
18.10000,23.20000,-14.80000,-0.21790038,0.0038113748,9.804228,1
19.90000,22.50000,-14.00000,-0.24041031,-0.013927323,9.803693,0
18.50000,23.10000,-15.20000,-0.2031756,0.0055357944,9.8045435,1
19.60000,22.50000,-14.80000,-0.24059033,-0.011577531,9.803693,0
18.60000,23.00000,-15.30000,-0.20224397,0.0002033985,9.8045635,1
18.50000,23.30000,-15.10000,-0.20528843,0.0032689716,9.804502,1
19.40000,22.60000,-15.00000,-0.239165,-0.009926935,9.803728,0
18.60000,23.00000,-15.20000,-0.2049534,0.0054426645,9.804506,1
19.80000,22.50000,-15.40000,-0.2389822,-0.009122856,9.803734,0
20.00000,22.40000,-14.50000,-0.20521307,0.00474019,9.804502,1
19.80000,22.60000,-15.20000,-0.2383181,-0.011422187,9.803748,0
19.00000,22.70000,-16.20000,-0.23863207,-0.010461696,9.803741,0
20.50000,22.30000,-14.40000,-0.20199445,0.0058829975,9.804567,1
20.20000,22.40000,-14.70000,-0.20144989,0.0052235606,9.80458,1
19.80000,22.40000,-15.50000,-0.23627272,-0.008489111,9.8038,0
18.50000,23.10000,-15.60000,-0.20488504,0.006091946,9.804507,1
19.50000,22.70000,-15.30000,-0.2049901,0.0043348027,9.804506,1
19.50000,22.60000,-14.60000,-0.24023291,-0.01054838,9.803701,0
19.00000,22.80000,-15.80000,-0.23908234,-0.01113376,9.803729,0
18.50000,23.20000,-14.80000,-0.24072668,-0.007585702,9.803692,0
20.30000,22.40000,-14.70000,-0.23564872,-0.014427265,9.803808,0
18.10000,23.20000,-14.60000,-0.24643484,-0.009624317,9.803549,0
18.40000,23.20000,-14.90000,-0.2051496,0.0060308636,9.8045025,1
19.30000,22.80000,-14.70000,-0.19920507,0.0035996148,9.804626,1
18.00000,23.30000,-15.60000,-0.23311982,0.0066763354,9.803877,1
18.30000,23.20000,-14.80000,-0.24333206,-0.009004874,9.803627,0
20.40000,22.20000,-14.50000,-0.23863335,-0.008648799,9.803742,0
19.50000,22.60000,-15.10000,-0.23633641,-0.009520789,9.803798,0
19.10000,22.80000,-15.50000,-0.24316895,-0.009105657,9.80363,0
19.10000,22.70000,-15.00000,-0.20091273,0.0063646776,9.80459,1
19.20000,22.80000,-14.80000,-0.20262136,0.004923184,9.804555,1
19.50000,22.50000,-15.10000,-0.20621188,0.0034021016,9.8044815,1
19.20000,22.80000,-14.60000,-0.20103996,0.005657534,9.804587,1
18.90000,22.80000,-15.00000,-0.20217215,-0.001221682,9.804565,1
18.40000,23.10000,-15.60000,-0.24242651,-0.010867264,9.803648,0
18.40000,23.10000,-14.70000,-0.24150409,-0.007396829,9.803674,0
19.40000,22.70000,-14.40000,-0.23981316,-0.0109292995,9.803712,0
19.60000,22.60000,-14.90000,-0.24211507,-0.009211236,9.803657,0
18.00000,23.30000,-15.60000,-0.23214416,0.007525372,9.803899,1
19.10000,22.70000,-15.90000,-0.23874666,-0.010931009,9.803737,0
20.30000,22.20000,-14.90000,-0.2022474,0.0061682053,9.804563,1
19.90000,22.40000,-14.90000,-0.23883304,-0.009198226,9.803737,0
18.30000,23.20000,-14.60000,-0.24234109,-0.010925018,9.803649,0
19.00000,22.90000,-14.90000,-0.1970331,0.0050694686,9.804669,1
18.70000,23.00000,-15.50000,-0.20615928,0.004445636,9.8044815,1
18.60000,23.00000,-15.30000,-0.20373692,0.006054307,9.804532,1
18.80000,22.90000,-15.10000,-0.20327611,0.006066189,9.804541,1
19.40000,22.60000,-14.90000,-0.20331305,0.0057544024,9.804541,1
19.80000,22.50000,-14.40000,-0.24416105,-0.008753931,9.803606,0
18.20000,23.10000,-14.90000,-0.20318063,0.0020392763,9.804544,1
19.80000,22.60000,-14.20000,-0.20617169,0.005070725,9.8044815,1
19.40000,22.80000,-14.80000,-0.23754162,-0.014425403,9.803762,0
18.50000,23.10000,-15.10000,-0.2030345,0.0015891,9.804547,1
18.40000,23.10000,-15.00000,-0.20686509,0.009180234,9.804463,1
19.50000,22.70000,-15.30000,-0.23741399,-0.013658313,9.803766,0
18.00000,23.40000,-15.40000,-0.24565496,-0.007493287,9.80357,0
20.10000,22.50000,-14.50000,-0.20432246,0.0060172235,9.80452,1
19.90000,22.40000,-15.00000,-0.20832548,0.008764015,9.804433,1
19.40000,22.60000,-15.00000,-0.20473495,0.0062889704,9.804512,1
18.80000,22.90000,-15.00000,-0.20251451,0.001494874,9.804559,1
18.80000,22.70000,-15.30000,-0.24200931,-0.010127611,9.803658,0
20.30000,22.40000,-14.00000,-0.23764406,-0.008266316,9.803766,0
18.40000,23.10000,-15.70000,-0.20108323,0.0032912276,9.804587,1
18.90000,22.70000,-15.30000,-0.20413914,0.007901145,9.804522,1
19.80000,22.30000,-14.70000,-0.24172214,-0.009267823,9.803666,0
18.50000,23.10000,-15.50000,-0.24057117,-0.0111499345,9.803693,0
19.60000,22.60000,-15.20000,-0.20698151,0.004140471,9.804464,1
20.20000,22.30000,-14.90000,-0.20458551,0.0085421065,9.804512,1
19.10000,22.90000,-14.50000,-0.24365558,-0.00874945,9.803618,0
19.70000,22.60000,-14.50000,-0.21158996,0.002315027,9.804367,1
17.80000,23.30000,-16.00000,-0.2515574,-0.0034540207,9.803423,0
18.40000,23.20000,-14.70000,-0.20896606,0.008348919,9.80442,1
19.10000,22.60000,-15.20000,-0.24343991,-0.008226171,9.803624,0
18.40000,23.30000,-15.10000,-0.2056746,0.006289222,9.804491,1
18.30000,23.00000,-15.10000,-0.20290042,0.0038880303,9.80455,1
20.30000,22.30000,-14.00000,-0.23936604,-0.0068195625,9.803726,0
18.90000,22.90000,-15.30000,-0.24248177,-0.009716692,9.803647,0
19.30000,22.80000,-15.00000,-0.20099375,0.004962732,9.804589,1
18.90000,22.90000,-15.40000,-0.2045068,0.0063887946,9.804516,1
20.40000,22.20000,-14.80000,-0.20375499,-0.0005907764,9.804533,1
19.20000,22.80000,-15.00000,-0.2380875,-0.013208616,9.803752,0
17.80000,23.20000,-15.30000,-0.23112445,0.00756793,9.803924,1
19.00000,22.70000,-15.80000,-0.24156968,-0.009232443,9.803671,0
20.00000,22.40000,-15.10000,-0.20383169,0.0055502723,9.80453,1
19.40000,22.80000,-14.90000,-0.19983584,0.005027305,9.804613,1
18.40000,23.10000,-15.70000,-0.20598695,0.0017302888,9.804487,1
19.20000,22.80000,-14.70000,-0.24184686,-0.015880853,9.803655,0
20.40000,22.20000,-14.70000,-0.23696713,-0.008512506,9.803783,0
19.70000,22.50000,-15.10000,-0.2382117,-0.012522057,9.803748,0
19.50000,22.50000,-15.40000,-0.2081674,-0.00023557963,9.8044405,1
19.00000,22.80000,-15.00000,-0.20285559,0.0055367234,9.804549,1
18.90000,22.80000,-15.30000,-0.23800357,-0.010371863,9.803756,0
17.70000,23.30000,-15.80000,-0.2324093,0.0067177154,9.803893,1
18.50000,23.20000,-14.90000,-0.2412689,-0.0103987055,9.803676,0
17.90000,23.30000,-15.40000,-0.24662116,-0.0058156285,9.803547,0
19.80000,22.40000,-15.60000,-0.23626247,-0.009574987,9.803799,0
17.90000,23.30000,-15.50000,-0.23160726,0.0009997932,9.803914,1
18.80000,22.90000,-15.40000,-0.24013236,-0.011055264,9.803704,0
19.20000,22.80000,-14.80000,-0.20120248,0.0062126736,9.804584,1
18.30000,23.30000,-15.20000,-0.20616552,0.0056358976,9.8044815,1
19.80000,22.30000,-15.10000,-0.20529361,0.007507792,9.804499,1
18.70000,23.00000,-14.90000,-0.2040981,0.00471767,9.804525,1
19.90000,22.40000,-14.50000,-0.20619446,0.005371661,9.804481,1
18.80000,22.80000,-16.20000,-0.20272794,0.0035952672,9.804554,1
19.20000,22.80000,-14.70000,-0.20198399,0.0063936394,9.804568,1
18.30000,23.10000,-14.70000,-0.2457619,-0.0090322625,9.803566,0
19.60000,22.50000,-14.90000,-0.24288729,-0.0076796585,9.803638,0
20.30000,22.20000,-14.90000,-0.2043154,0.005357718,9.804521,1
20.30000,22.40000,-14.50000,-0.20285289,0.0065480694,9.804549,1
19.10000,22.70000,-15.10000,-0.24425006,-0.011220112,9.803602,0
19.00000,22.90000,-16.00000,-0.20254444,0.005229051,9.804557,1
19.90000,22.40000,-15.20000,-0.23725553,-0.009869911,9.803775,0
18.80000,22.70000,-15.30000,-0.23886606,-0.011489584,9.803735,0
18.50000,22.80000,-15.00000,-0.20170543,0.0067405375,9.804574,1
20.10000,22.40000,-14.40000,-0.20640011,0.0060919593,9.804477,1
18.20000,23.30000,-14.70000,-0.24158883,-0.010988856,9.803668,0
19.90000,22.40000,-14.50000,-0.24003989,-0.0076910798,9.803709,0
19.40000,22.70000,-15.30000,-0.20135444,0.0016009416,9.804583,1
19.70000,22.40000,-14.90000,-0.20879366,0.003169913,9.804426,1
18.20000,23.10000,-14.90000,-0.24263616,-0.011350785,9.803642,0
19.00000,22.70000,-15.50000,-0.20358877,0.0026084336,9.804537,1
19.90000,22.40000,-14.50000,-0.23822749,-0.012910028,9.803747,0
20.00000,22.30000,-14.40000,-0.20545876,0.005456755,9.804496,1
19.80000,22.50000,-14.90000,-0.23885716,-0.013992256,9.803731,0
20.20000,22.40000,-15.00000,-0.20049414,0.004902042,9.804599,1
20.30000,22.10000,-14.30000,-0.2005947,0.0029260009,9.804598,1
19.20000,22.80000,-14.90000,-0.19991423,0.005432546,9.80461,1
18.90000,22.90000,-15.40000,-0.2027641,0.0036690515,9.804553,1
19.20000,22.90000,-15.40000,-0.2031843,0.0034167026,9.804544,1
19.80000,22.50000,-14.20000,-0.20429848,0.0054366207,9.804521,1
19.90000,22.50000,-14.70000,-0.20726022,0.0017814534,9.80446,1
20.40000,22.30000,-14.60000,-0.23637082,-0.01418418,9.80379,0
19.90000,22.40000,-15.20000,-0.23774181,-0.008303775,9.803764,0
19.40000,22.60000,-15.20000,-0.23960282,-0.011619667,9.803715,0
19.80000,22.50000,-14.10000,-0.24084853,-0.011465058,9.803685,0
19.50000,22.60000,-14.90000,-0.23810734,-0.008613339,9.803755,0
19.50000,22.60000,-15.10000,-0.23771767,-0.008650527,9.803765,0
20.40000,22.20000,-14.50000,-0.2032277,0.004392258,9.804543,1
19.30000,22.90000,-14.70000,-0.20012657,0.0059373016,9.8046055,1
18.30000,23.00000,-15.20000,-0.20614132,0.0019389451,9.804483,1
20.00000,22.50000,-14.60000,-0.20587572,0.0013089492,9.804489,1
20.30000,22.40000,-14.90000,-0.23815745,-0.012113775,9.80375,0
17.60000,23.50000,-15.50000,-0.23276149,0.0068746232,9.803885,1
18.60000,23.10000,-15.60000,-0.24072082,-0.009831967,9.80369,0
19.70000,22.60000,-14.70000,-0.20973852,0.003702779,9.804406,1
20.00000,22.50000,-14.70000,-0.20447578,0.00813809,9.804514,1
19.30000,22.80000,-14.70000,-0.19951597,0.0011548689,9.804621,1
19.90000,22.40000,-14.80000,-0.23591794,-0.0098604625,9.803807,0
19.40000,22.80000,-14.90000,-0.20395587,0.0065507004,9.804526,1
19.60000,22.60000,-15.20000,-0.20124605,0.007897707,9.804582,1
20.20000,22.20000,-14.80000,-0.23787256,-0.007373067,9.8037615,0
18.40000,23.00000,-14.90000,-0.20720632,0.0065044193,9.804459,1
18.20000,23.10000,-15.20000,-0.2447304,-0.0062577683,9.803594,0
18.30000,23.10000,-15.30000,-0.23968083,-0.011398349,9.803714,0
20.00000,22.30000,-14.60000,-0.23995656,-0.011029094,9.803708,0
19.00000,22.90000,-14.90000,-0.24136987,-0.012634611,9.803671,0
19.10000,22.80000,-15.40000,-0.2390295,-0.010466061,9.803732,0
19.30000,22.90000,-15.00000,-0.24246219,-0.013699591,9.803643,0
18.80000,22.80000,-15.00000,-0.2381356,-0.0141789,9.803748,0
17.90000,23.40000,-15.20000,-0.24887565,-0.008317805,9.803489,0
18.30000,23.10000,-14.90000,-0.23943824,-0.012379487,9.803719,0
17.60000,23.50000,-15.50000,-0.24732308,-0.006376006,9.803528,0
19.60000,22.50000,-15.20000,-0.20838983,0.008027901,9.804433,1
18.40000,23.00000,-14.80000,-0.24478057,-0.0120820785,9.803587,0
19.80000,22.40000,-14.60000,-0.23767073,-0.0142515,9.80376,0
17.70000,23.20000,-15.40000,-0.23111525,0.004995783,9.803925,1
18.50000,23.10000,-15.40000,-0.23984562,-0.012217948,9.80371,0
19.10000,22.70000,-15.10000,-0.23990807,-0.009942264,9.80371,0
18.90000,22.80000,-15.10000,-0.23946692,-0.0110644745,9.8037195,0
20.00000,22.50000,-14.50000,-0.20722516,0.0005110491,9.804461,1
19.00000,22.80000,-15.10000,-0.23474145,-0.01531001,9.803828,0
19.60000,22.50000,-15.20000,-0.23718655,-0.011208135,9.803775,0
18.10000,23.10000,-14.30000,-0.24337019,-0.013891465,9.80362,0
18.50000,23.10000,-15.00000,-0.23910871,-0.008850893,9.803731,0
18.20000,23.20000,-14.50000,-0.20763145,0.0021930947,9.804452,1
20.40000,22.20000,-14.70000,-0.23778109,-0.012220118,9.80376,0
19.30000,22.80000,-14.70000,-0.2425318,-0.008223363,9.803647,0
18.90000,22.80000,-15.40000,-0.19916515,0.0065788096,9.8046255,1
20.20000,22.30000,-14.80000,-0.23822664,-0.009873132,9.803751,0
18.70000,22.80000,-15.70000,-0.2056493,0.005064656,9.804492,1
19.30000,22.60000,-15.40000,-0.20264845,0.0071528777,9.804553,1
20.40000,22.20000,-14.50000,-0.20345189,0.0034958231,9.804539,1
19.00000,22.80000,-15.30000,-0.20150071,0.0014467274,9.80458,1
20.30000,22.30000,-14.50000,-0.20374188,0.0031704607,9.804533,1
19.20000,22.90000,-15.00000,-0.24018522,-0.013216761,9.8037,0
19.70000,22.40000,-14.90000,-0.23567295,-0.010107572,9.803812,0
17.80000,23.40000,-15.30000,-0.22922775,0.002868911,9.80397,1
19.30000,22.70000,-15.00000,-0.24251138,-0.013807771,9.803641,0
19.40000,22.70000,-14.50000,-0.24101932,-0.014601114,9.803677,0
19.60000,22.50000,-14.80000,-0.21040455,0.005042776,9.804392,1
19.10000,22.80000,-14.70000,-0.20078194,0.001767722,9.804594,1
20.40000,22.20000,-14.60000,-0.2020081,0.0035919228,9.804568,1
19.20000,22.80000,-14.90000,-0.20315813,0.006119464,9.804544,1
19.80000,22.40000,-14.50000,-0.23898946,-0.009865846,9.803732,0
20.40000,22.20000,-14.50000,-0.20205724,0.0037042038,9.804567,1
17.90000,23.40000,-15.20000,-0.23277803,0.0050034784,9.803886,1
18.20000,23.20000,-14.80000,-0.24354084,-0.010494218,9.80362,0
20.00000,22.30000,-15.30000,-0.23745757,-0.0097728865,9.80377,0
18.50000,23.10000,-15.40000,-0.2406715,-0.014676434,9.803685,0
19.00000,22.70000,-15.40000,-0.20055822,0.0013778702,9.8046,1
18.20000,23.10000,-14.30000,-0.20735614,0.0014729247,9.804458,1
20.40000,22.20000,-14.70000,-0.20028387,0.0021256488,9.804605,1
18.80000,22.80000,-15.10000,-0.20100085,0.0066261366,9.804588,1
19.70000,22.60000,-14.40000,-0.20478433,0.0077581406,9.804509,1
19.20000,22.70000,-15.00000,-0.20061623,0.005427757,9.804597,1
19.90000,22.40000,-14.80000,-0.24137953,-0.010209327,9.803674,0
19.00000,22.70000,-15.30000,-0.24345195,-0.009266203,9.803623,0
19.00000,22.70000,-16.10000,-0.20271774,0.002180089,9.804555,1
17.90000,23.40000,-15.00000,-0.25002033,-0.0076309526,9.803459,0
19.80000,22.40000,-14.60000,-0.20545463,0.0064845756,9.804495,1
19.90000,22.40000,-14.80000,-0.20619757,0.002810835,9.804482,1
20.10000,22.30000,-14.30000,-0.23514196,-0.014237708,9.803821,0
18.70000,22.90000,-15.40000,-0.20768405,0.004708161,9.804449,1
19.50000,22.60000,-15.20000,-0.239262,-0.0087210005,9.803726,0
18.60000,23.10000,-15.60000,-0.24342662,-0.009823813,9.803624,0
19.40000,22.50000,-15.50000,-0.20274808,0.0055452767,9.804553,1
19.80000,22.50000,-14.90000,-0.23659095,-0.011570115,9.803789,0
20.50000,22.20000,-14.50000,-0.20264481,0.004996153,9.804555,1
19.90000,22.50000,-14.30000,-0.20497252,0.0027209534,9.804507,1
19.60000,22.60000,-14.40000,-0.24087068,-0.009556782,9.803687,0
18.10000,23.20000,-14.80000,-0.24791808,-0.0071102805,9.803514,0
20.30000,22.30000,-14.90000,-0.23668338,-0.012315051,9.803785,0
18.80000,22.90000,-15.40000,-0.20276721,0.0045564827,9.804553,1
20.30000,22.10000,-14.30000,-0.23842114,-0.014985424,9.80374,0
18.70000,23.10000,-15.40000,-0.24187031,-0.00975425,9.803662,0
17.90000,23.30000,-15.70000,-0.25401703,-0.0044232896,9.803359,0
19.80000,22.50000,-14.70000,-0.20619352,0.0046090106,9.804481,1
19.80000,22.60000,-14.30000,-0.2058433,0.0068588294,9.804487,1
17.80000,23.30000,-15.10000,-0.23219311,0.0053931857,9.803899,1
19.20000,22.80000,-14.70000,-0.19982345,0.005218893,9.804613,1
19.90000,22.40000,-14.60000,-0.20369256,0.00438844,9.804534,1
19.40000,22.60000,-15.00000,-0.20365788,0.006036855,9.804533,1
19.90000,22.30000,-15.10000,-0.23708259,-0.011802569,9.803777,0
19.60000,22.60000,-15.00000,-0.23883866,-0.0096045,9.803737,0
20.30000,22.40000,-14.60000,-0.23937845,-0.009411271,9.803724,0
20.30000,22.20000,-14.80000,-0.23814446,-0.007379471,9.803756,0
20.20000,22.40000,-14.70000,-0.23782635,-0.008009367,9.803762,0
18.70000,22.90000,-15.50000,-0.24335755,-0.008265254,9.803627,0
19.90000,22.30000,-14.80000,-0.23802035,-0.015097321,9.80375,0
19.00000,22.80000,-15.60000,-0.20191906,0.003954191,9.80457,1
19.60000,22.70000,-14.70000,-0.24043302,-0.0109344805,9.803697,0
19.50000,22.50000,-15.10000,-0.23958658,-0.012119433,9.803717,0
19.10000,22.70000,-15.30000,-0.24340558,-0.008948799,9.803625,0
20.30000,22.30000,-14.50000,-0.2389063,-0.010265293,9.803735,0
20.40000,22.30000,-15.00000,-0.2352184,-0.01450044,9.803818,0
19.80000,22.50000,-15.00000,-0.21047589,0.008428114,9.804388,1
18.00000,23.40000,-15.40000,-0.23204316,0.0016096565,9.803905,1
18.70000,22.80000,-15.40000,-0.20302016,0.0066427966,9.804546,1
18.90000,22.80000,-15.10000,-0.20048375,0.0008633463,9.804601,1
19.10000,22.80000,-14.70000,-0.24398312,-0.008766949,9.803611,0
18.10000,23.50000,-15.10000,-0.24543068,-0.009093406,9.803575,0
20.50000,22.30000,-14.30000,-0.23904656,-0.013194454,9.803727,0
18.80000,22.90000,-16.30000,-0.20049897,0.0036424722,9.8046,1
18.90000,22.80000,-15.30000,-0.24089092,-0.0108009465,9.803685,0
19.00000,22.50000,-15.50000,-0.20307495,0.007105233,9.804545,1
20.20000,22.40000,-14.70000,-0.23627236,-0.016589751,9.803789,0
19.90000,22.60000,-14.30000,-0.23937966,-0.010786387,9.803722,0
19.10000,22.80000,-14.50000,-0.24125874,-0.009036297,9.8036785,0
