time,X_value,Y_value,Z_value
92.591,-0.49081,-0.29146,9.79002
92.630,-0.49120,-0.29139,9.79001
92.673,-0.49154,-0.29132,9.78999
92.711,-0.49145,-0.29128,9.79000
92.752,-0.49217,-0.29139,9.78996
92.792,-0.49281,-0.29147,9.78992
92.836,-0.49296,-0.29063,9.78994
92.872,-0.49346,-0.28987,9.78994
92.912,-0.49337,-0.28985,9.78994
92.952,-0.49392,-0.28982,9.78992
92.991,-0.49439,-0.28980,9.78989
93.032,-0.49397,-0.29071,9.78989
93.073,-0.49359,-0.29114,9.78989
93.112,-0.49356,-0.29013,9.78992
93.152,-0.49306,-0.28951,9.78997
93.192,-0.49298,-0.28897,9.78999
93.236,-0.49248,-0.28862,9.79002
93.272,-0.49240,-0.28868,9.79003
93.312,-0.49194,-0.28905,9.79004
93.353,-0.49225,-0.29009,9.78999
93.392,-0.49252,-0.29102,9.78995
93.432,-0.49229,-0.29087,9.78997
93.472,-0.49209,-0.29071,9.78998
93.512,-0.49178,-0.29128,9.78998
93.553,-0.49151,-0.29126,9.78999
93.593,-0.49127,-0.29126,9.79001
93.636,-0.49146,-0.29102,9.79000
93.673,-0.49162,-0.29080,9.79000
93.713,-0.49126,-0.29023,9.79004
93.752,-0.49156,-0.28995,9.79003
93.794,-0.49184,-0.28971,9.79002
93.834,-0.49247,-0.29002,9.78998
93.873,-0.49267,-0.29030,9.78996
93.913,-0.49343,-0.29022,9.78993
93.953,-0.49437,-0.28964,9.78990
93.993,-0.49556,-0.28876,9.78986
94.037,-0.49453,-0.28973,9.78989
94.074,-0.49364,-0.29056,9.78991
94.114,-0.49311,-0.28983,9.78996
94.154,-0.49263,-0.28955,9.78999
94.193,-0.49200,-0.28920,9.79003
94.233,-0.49218,-0.28867,9.79004
94.276,-0.49234,-0.28820,9.79004
94.314,-0.49178,-0.28822,9.79007
94.354,-0.49129,-0.28862,9.79008
94.394,-0.49163,-0.28915,9.79005
94.437,-0.49209,-0.28960,9.79001
94.474,-0.49250,-0.29000,9.78998
94.515,-0.49242,-0.28956,9.79000
94.553,-0.49272,-0.28917,9.79000
94.594,-0.49203,-0.28886,9.79004
94.634,-0.49165,-0.28865,9.79006
94.676,-0.49169,-0.28847,9.79007
94.714,-0.49109,-0.28887,9.79009
94.754,-0.49055,-0.28963,9.79009
94.794,-0.49016,-0.28945,9.79012
94.837,-0.49015,-0.28973,9.79011
94.874,-0.49015,-0.28961,9.79011
94.915,-0.49003,-0.28956,9.79012
94.955,-0.49029,-0.28952,9.79011
94.995,-0.48988,-0.29105,9.79008
95.034,-0.48946,-0.29034,9.79012
95.074,-0.48909,-0.28971,9.79016
95.115,-0.48929,-0.29018,9.79014
95.155,-0.48946,-0.29060,9.79012
95.195,-0.48873,-0.29060,9.79015
95.236,-0.48895,-0.29135,9.79012
95.276,-0.48914,-0.29165,9.79010
95.316,-0.48893,-0.29169,9.79011
95.355,-0.48910,-0.29174,9.79010
95.396,-0.49002,-0.29115,9.79007
95.435,-0.49010,-0.29013,9.79010
95.475,-0.49018,-0.28959,9.79011
95.516,-0.49099,-0.28995,9.79006
95.556,-0.49171,-0.29026,9.79001
95.596,-0.49293,-0.28983,9.78996
95.637,-0.49210,-0.29062,9.78998
95.676,-0.49135,-0.29132,9.79000
95.716,-0.49110,-0.29152,9.79001
95.755,-0.49088,-0.29167,9.79001
95.797,-0.49088,-0.29218,9.79000
95.836,-0.49100,-0.29224,9.78999
95.876,-0.49111,-0.29267,9.78997
95.916,-0.49179,-0.29221,9.78995
95.956,-0.49239,-0.29182,9.78993
95.997,-0.49275,-0.29181,9.78991
96.037,-0.49144,-0.29172,9.78998
96.077,-0.49026,-0.29167,9.79004
96.118,-0.49037,-0.29162,9.79004
96.156,-0.49047,-0.29158,9.79004
96.197,-0.49049,-0.29058,9.79006
96.236,-0.49128,-0.28953,9.79006
96.277,-0.49161,-0.28822,9.79008
96.317,-0.49177,-0.28828,9.79007
96.364,-0.49191,-0.28796,9.79007
96.397,-0.49173,-0.28779,9.79008
96.439,-0.49123,-0.28854,9.79009
96.478,-0.49117,-0.28920,9.79007
96.517,-0.49206,-0.28928,9.79002
96.557,-0.49285,-0.28896,9.78999
96.599,-0.49266,-0.28830,9.79002
96.638,-0.49248,-0.28808,9.79004
96.677,-0.49231,-0.28718,9.79007
96.718,-0.49192,-0.28742,9.79009
96.758,-0.49122,-0.28800,9.79010
96.798,-0.49114,-0.28878,9.79009
96.839,-0.49143,-0.28948,9.79005
96.879,-0.49257,-0.28887,9.79001
96.918,-0.49228,-0.28883,9.79003
96.958,-0.49202,-0.28879,9.79004
96.998,-0.49224,-0.28925,9.79002
97.039,-0.49244,-0.28929,9.79001
97.079,-0.49321,-0.28931,9.78997
97.118,-0.49238,-0.28852,9.79003
97.163,-0.49163,-0.28783,9.79009
97.199,-0.49190,-0.28831,9.79006
97.239,-0.49214,-0.28875,9.79004
97.279,-0.49188,-0.28806,9.79007
97.319,-0.49154,-0.28812,9.79008
97.359,-0.49087,-0.28816,9.79012
97.398,-0.49056,-0.28735,9.79016
97.439,-0.49027,-0.28700,9.79018
97.479,-0.48940,-0.28698,9.79023
97.519,-0.49017,-0.28698,9.79019
97.559,-0.49086,-0.28735,9.79014
97.600,-0.49136,-0.28742,9.79011
97.640,-0.49143,-0.28788,9.79010
97.680,-0.49176,-0.28769,9.79009
97.720,-0.49169,-0.28799,9.79008
97.760,-0.49201,-0.28861,9.79005
97.800,-0.49252,-0.28833,9.79003
97.840,-0.49259,-0.28810,9.79003
97.880,-0.49232,-0.28819,9.79004
97.919,-0.49156,-0.28882,9.79006
97.960,-0.49089,-0.28901,9.79009
98.000,-0.49063,-0.28837,9.79012
98.041,-0.49039,-0.28744,9.79016
98.080,-0.48987,-0.28698,9.79020
98.121,-0.48991,-0.28793,9.79017
98.160,-0.48959,-0.28877,9.79016
98.200,-0.48968,-0.28848,9.79017
98.240,-0.48977,-0.28822,9.79017
98.281,-0.48866,-0.28909,9.79020
98.320,-0.48917,-0.28964,9.79016
98.361,-0.48927,-0.29012,9.79014
98.401,-0.48938,-0.29019,9.79013
98.447,-0.48983,-0.29026,9.79011
98.481,-0.48992,-0.29057,9.79009
98.521,-0.49125,-0.29111,9.79001
98.560,-0.49279,-0.29161,9.78992
98.601,-0.49262,-0.29153,9.78993
98.641,-0.49248,-0.29108,9.78995
98.680,-0.49158,-0.29097,9.79000
98.722,-0.49043,-0.29061,9.79007
98.762,-0.48978,-0.29067,9.79010
98.803,-0.49034,-0.29054,9.79007
98.847,-0.49083,-0.29045,9.79005
98.882,-0.49035,-0.29033,9.79008
98.921,-0.48998,-0.28967,9.79012
98.962,-0.48966,-0.28906,9.79015
99.002,-0.48998,-0.28863,9.79015
99.043,-0.49028,-0.28822,9.79014
99.084,-0.49060,-0.28737,9.79015
99.123,-0.49125,-0.28662,9.79014
99.163,-0.49260,-0.28689,9.79007
99.203,-0.49261,-0.28749,9.79005
99.250,-0.49261,-0.28768,9.79004
99.282,-0.49265,-0.28788,9.79004
99.324,-0.49269,-0.28805,9.79003
99.362,-0.49168,-0.28838,9.79007
99.404,-0.49179,-0.28808,9.79007
99.443,-0.49190,-0.28779,9.79008
99.482,-0.49121,-0.28776,9.79011
99.523,-0.49059,-0.28810,9.79013
99.565,-0.49054,-0.28792,9.79014
99.604,-0.49058,-0.28833,9.79013
99.652,-0.49025,-0.28871,9.79013
99.683,-0.48978,-0.28876,9.79015
99.723,-0.48936,-0.28881,9.79017
99.764,-0.48902,-0.28836,9.79020
99.803,-0.48967,-0.28932,9.79014
99.843,-0.49024,-0.29019,9.79009
99.883,-0.48992,-0.29068,9.79009
99.924,-0.48999,-0.29076,9.79008
99.964,-0.48950,-0.29130,9.79009
100.004,-0.48908,-0.29180,9.79010
100.053,-0.48907,-0.29189,9.79010
100.084,-0.48890,-0.29223,9.79010
100.125,-0.48875,-0.29253,9.79009
100.164,-0.48907,-0.29300,9.79006
100.205,-0.49023,-0.29270,9.79001
100.245,-0.49090,-0.29243,9.78999
100.284,-0.49094,-0.29146,9.79002
100.324,-0.49060,-0.29023,9.79007
100.364,-0.49100,-0.29040,9.79004
100.405,-0.49106,-0.29067,9.79003
100.452,-0.49074,-0.29128,9.79003
100.485,-0.49148,-0.29090,9.79001
100.524,-0.49214,-0.29093,9.78997
100.564,-0.49175,-0.29090,9.78999
100.606,-0.49028,-0.29227,9.79002
100.644,-0.48898,-0.29348,9.79005
100.685,-0.48848,-0.29323,9.79009
100.724,-0.48802,-0.29265,9.79013
100.767,-0.48843,-0.29225,9.79012
100.805,-0.48880,-0.29234,9.79010
100.854,-0.48912,-0.29278,9.79007
100.886,-0.48953,-0.29262,9.79005
100.926,-0.48989,-0.29209,9.79005
100.966,-0.49004,-0.29211,9.79004
101.005,-0.48998,-0.29188,9.79005
101.045,-0.48992,-0.29130,9.79007
101.086,-0.48919,-0.29160,9.79010
101.126,-0.48928,-0.29185,9.79009
101.167,-0.49054,-0.29191,9.79002
101.206,-0.49060,-0.29183,9.79002
101.252,-0.49063,-0.29178,9.79002
101.286,-0.49015,-0.29189,9.79004
101.326,-0.48972,-0.29200,9.79006
101.367,-0.49038,-0.29164,9.79004
101.406,-0.49056,-0.29135,9.79004
101.446,-0.49071,-0.29148,9.79003
101.486,-0.49024,-0.29121,9.79006
101.526,-0.48983,-0.29060,9.79010
101.568,-0.49052,-0.29046,9.79007
101.607,-0.49114,-0.28996,9.79005
101.654,-0.49173,-0.28985,9.79002
101.687,-0.49180,-0.29002,9.79002
101.727,-0.49149,-0.29018,9.79003
101.767,-0.49196,-0.28912,9.79003
101.807,-0.49238,-0.28781,9.79005
101.847,-0.49258,-0.28741,9.79005
101.887,-0.49169,-0.28741,9.79010
101.929,-0.49127,-0.28704,9.79013
101.969,-0.49116,-0.28731,9.79013
102.007,-0.49107,-0.28755,9.79013
102.054,-0.49201,-0.28796,9.79007
102.087,-0.49202,-0.28712,9.79009
102.128,-0.49203,-0.28637,9.79011
102.169,-0.49220,-0.28577,9.79012
102.211,-0.49272,-0.28523,9.79011
102.248,-0.49262,-0.28591,9.79010
102.286,-0.49251,-0.28569,9.79011
102.328,-0.49243,-0.28585,9.79011
102.368,-0.49166,-0.28576,9.79015
102.408,-0.49096,-0.28570,9.79018
102.452,-0.49110,-0.28661,9.79015
102.488,-0.49125,-0.28609,9.79016
102.529,-0.49138,-0.28601,9.79015
102.568,-0.49091,-0.28642,9.79017
102.610,-0.49085,-0.28678,9.79016
102.649,-0.49151,-0.28711,9.79012
102.688,-0.49103,-0.28804,9.79011
102.728,-0.49060,-0.28887,9.79011
102.770,-0.49003,-0.28897,9.79014
102.809,-0.48953,-0.28905,9.79016
102.855,-0.48954,-0.28949,9.79014
102.890,-0.49088,-0.28970,9.79007
102.929,-0.49170,-0.29026,9.79001
102.969,-0.49137,-0.29085,9.79001
103.009,-0.49109,-0.29135,9.79001
103.050,-0.49107,-0.29133,9.79001
103.090,-0.49126,-0.29118,9.79001
103.129,-0.49145,-0.29104,9.79000
103.170,-0.49150,-0.29090,9.79000
103.210,-0.49192,-0.29116,9.78998
103.253,-0.49147,-0.29066,9.79001
103.290,-0.49121,-0.29039,9.79003
103.330,-0.49098,-0.28977,9.79006
103.370,-0.49168,-0.28951,9.79004
103.410,-0.49230,-0.28927,9.79001
103.450,-0.49245,-0.28924,9.79001
103.490,-0.49204,-0.28847,9.79005
103.531,-0.49168,-0.28779,9.79009
103.571,-0.49193,-0.28778,9.79007
103.610,-0.49253,-0.28777,9.79005
103.655,-0.49250,-0.28741,9.79006
103.691,-0.49285,-0.28736,9.79004
103.731,-0.49317,-0.28731,9.79003
103.770,-0.49251,-0.28738,9.79006
103.811,-0.49192,-0.28784,9.79007
103.851,-0.49220,-0.28731,9.79008
103.892,-0.49177,-0.28758,9.79009
103.930,-0.49139,-0.28782,9.79010
103.971,-0.49212,-0.28840,9.79005
104.011,-0.49277,-0.28891,9.79000
104.055,-0.49227,-0.28886,9.79003
104.091,-0.49219,-0.28845,9.79004
104.132,-0.49327,-0.28759,9.79001
104.171,-0.49375,-0.28834,9.78997
104.212,-0.49418,-0.28898,9.78993
104.251,-0.49415,-0.28891,9.78993
104.291,-0.49412,-0.28884,9.78993
104.331,-0.49389,-0.28875,9.78995
104.371,-0.49381,-0.28914,9.78994
104.411,-0.49410,-0.28949,9.78992
104.453,-0.49382,-0.28939,9.78993
104.492,-0.49392,-0.28933,9.78993
104.532,-0.49371,-0.28849,9.78996
104.571,-0.49415,-0.28871,9.78994
104.612,-0.49453,-0.28892,9.78991
104.652,-0.49452,-0.28932,9.78990
104.692,-0.49414,-0.28933,9.78992
104.732,-0.49479,-0.28906,9.78989
104.772,-0.49516,-0.28870,9.78989
104.812,-0.49550,-0.28836,9.78988
104.852,-0.49522,-0.28813,9.78990
104.892,-0.49495,-0.28832,9.78991
104.933,-0.49428,-0.28841,9.78994
104.973,-0.49520,-0.28799,9.78990
105.013,-0.49566,-0.28724,9.78990
105.052,-0.49531,-0.28692,9.78993
105.093,-0.49464,-0.28661,9.78997
105.134,-0.49494,-0.28598,9.78998
105.175,-0.49402,-0.28594,9.79002
105.213,-0.49320,-0.28629,9.79006
105.253,-0.49256,-0.28666,9.79008
105.294,-0.49236,-0.28663,9.79009
105.334,-0.49259,-0.28690,9.79007
105.373,-0.49252,-0.28669,9.79008
105.414,-0.49246,-0.28688,9.79008
105.453,-0.49254,-0.28756,9.79005
105.494,-0.49260,-0.28816,9.79003
105.535,-0.49290,-0.28828,9.79001
105.574,-0.49329,-0.28858,9.78998
105.614,-0.49363,-0.28850,9.78997
105.654,-0.49411,-0.28882,9.78994
105.694,-0.49454,-0.28912,9.78990
105.734,-0.49351,-0.28902,9.78996
105.774,-0.49201,-0.28881,9.79004
105.814,-0.49069,-0.28900,9.79010
105.854,-0.49094,-0.28935,9.79008
105.894,-0.49116,-0.28967,9.79006
105.934,-0.49202,-0.28990,9.79001
105.974,-0.49178,-0.28902,9.79005
106.014,-0.49156,-0.28862,9.79007
106.054,-0.49129,-0.28807,9.79010
106.095,-0.49142,-0.28758,9.79011
106.135,-0.49200,-0.28718,9.79009
106.175,-0.49098,-0.28750,9.79013
106.216,-0.49007,-0.28816,9.79016
106.255,-0.49007,-0.28780,9.79017
106.295,-0.49007,-0.28747,9.79018
106.335,-0.49088,-0.28742,9.79014
106.375,-0.49214,-0.28784,9.79006
106.415,-0.49363,-0.28822,9.78998
106.456,-0.49305,-0.28836,9.79000
106.496,-0.49290,-0.28812,9.79002
106.536,-0.49256,-0.28751,9.79005
106.576,-0.49119,-0.28663,9.79015
106.616,-0.48959,-0.28586,9.79025
106.655,-0.48881,-0.28631,9.79027
106.696,-0.48812,-0.28633,9.79031
106.736,-0.48853,-0.28550,9.79031
106.781,-0.48926,-0.28475,9.79030
106.815,-0.48979,-0.28600,9.79023
106.858,-0.48997,-0.28622,9.79022
106.896,-0.49012,-0.28641,9.79021
106.936,-0.49062,-0.28664,9.79017
106.976,-0.49107,-0.28685,9.79015
107.016,-0.49104,-0.28671,9.79015
107.057,-0.49144,-0.28661,9.79013
107.097,-0.49217,-0.28651,9.79010
107.136,-0.49347,-0.28675,9.79003
107.176,-0.49425,-0.28697,9.78998
107.217,-0.49297,-0.28740,9.79003
107.258,-0.49285,-0.28775,9.79003
107.297,-0.49309,-0.28771,9.79002
107.337,-0.49255,-0.28833,9.79003
107.377,-0.49208,-0.28885,9.79004
107.419,-0.49145,-0.28887,9.79007
107.456,-0.49130,-0.28870,9.79008
107.498,-0.49153,-0.28817,9.79008
107.537,-0.49154,-0.28778,9.79009
107.576,-0.49191,-0.28743,9.79009
107.617,-0.49265,-0.28775,9.79004
107.657,-0.49243,-0.28774,9.79005
107.698,-0.49260,-0.28772,9.79004
107.736,-0.49237,-0.28868,9.79003
107.777,-0.49217,-0.28953,9.79001
107.818,-0.49151,-0.28854,9.79007
107.857,-0.49168,-0.28912,9.79005
107.898,-0.49184,-0.28927,9.79004
107.937,-0.49215,-0.28904,9.79003
107.978,-0.49280,-0.28921,9.78999
108.018,-0.49216,-0.28915,9.79002
108.065,-0.49194,-0.29079,9.78999
108.098,-0.49173,-0.29190,9.78996
108.138,-0.49222,-0.29256,9.78992
108.178,-0.49229,-0.29314,9.78990
108.218,-0.49281,-0.29353,9.78986
108.259,-0.49172,-0.29326,9.78992
108.298,-0.49038,-0.29302,9.79000
108.338,-0.49013,-0.29284,9.79002
108.380,-0.48992,-0.29231,9.79004
108.419,-0.48922,-0.29162,9.79010
108.464,-0.48981,-0.29098,9.79009
108.499,-0.49033,-0.29040,9.79008
108.539,-0.48958,-0.29058,9.79011
108.579,-0.48928,-0.29074,9.79012
108.619,-0.48966,-0.28971,9.79013
108.659,-0.48911,-0.29057,9.79013
108.699,-0.48862,-0.29097,9.79015
108.740,-0.48942,-0.29067,9.79012
108.779,-0.48977,-0.29040,9.79011
108.820,-0.48918,-0.28967,9.79016
108.861,-0.48959,-0.28971,9.79014
108.900,-0.48996,-0.28937,9.79013
108.943,-0.48954,-0.28905,9.79016
108.980,-0.48954,-0.28877,9.79017
109.020,-0.48919,-0.28934,9.79017
109.060,-0.48908,-0.28943,9.79017
109.100,-0.48859,-0.28990,9.79018
109.140,-0.48794,-0.29007,9.79021
109.181,-0.48773,-0.28986,9.79022
109.221,-0.48747,-0.29035,9.79022
109.260,-0.48762,-0.29116,9.79019
109.301,-0.48746,-0.29132,9.79019
109.341,-0.48762,-0.29131,9.79019
109.380,-0.48777,-0.29165,9.79017
109.421,-0.48848,-0.29172,9.79013
109.461,-0.48875,-0.29178,9.79012
109.500,-0.48938,-0.29148,9.79009
109.541,-0.48959,-0.29151,9.79008
109.581,-0.49014,-0.29116,9.79006
109.621,-0.49145,-0.29135,9.78999
109.677,-0.49224,-0.29152,9.78995
109.700,-0.49211,-0.29040,9.78999
109.742,-0.49279,-0.29050,9.78995
109.782,-0.49303,-0.29096,9.78993
109.821,-0.49305,-0.29143,9.78991
109.861,-0.49271,-0.29185,9.78992
109.901,-0.49150,-0.29192,9.78997
109.942,-0.49151,-0.29153,9.78999
109.981,-0.49152,-0.29154,9.78998
110.022,-0.49093,-0.29133,9.79002
110.073,-0.49078,-0.29112,9.79003
110.102,-0.48971,-0.29047,9.79011
110.142,-0.48989,-0.28964,9.79012
110.182,-0.48968,-0.28890,9.79015
110.222,-0.48968,-0.28887,9.79016
110.262,-0.48965,-0.28925,9.79015
110.301,-0.48796,-0.29011,9.79021
110.342,-0.48904,-0.29019,9.79015
110.382,-0.49000,-0.29063,9.79009
110.422,-0.48996,-0.29097,9.79008
110.477,-0.49030,-0.29089,9.79007
110.502,-0.48975,-0.29033,9.79011
110.543,-0.48973,-0.29030,9.79011
110.583,-0.49008,-0.29064,9.79008
110.623,-0.48967,-0.29065,9.79010
110.663,-0.48929,-0.29068,9.79012
110.702,-0.48979,-0.29090,9.79009
110.742,-0.48943,-0.29020,9.79013
110.782,-0.48909,-0.28960,9.79016
110.822,-0.48923,-0.28998,9.79015
110.862,-0.48973,-0.29031,9.79011
110.902,-0.49031,-0.29059,9.79007
110.943,-0.49106,-0.29083,9.79003
110.983,-0.49174,-0.29104,9.78999
111.023,-0.49146,-0.29098,9.79000
111.062,-0.49120,-0.29055,9.79003
111.104,-0.48994,-0.29125,9.79007
111.143,-0.48964,-0.29174,9.79007
111.183,-0.48937,-0.29217,9.79007
111.224,-0.48911,-0.29178,9.79010
111.275,-0.48887,-0.29145,9.79012
111.304,-0.48912,-0.29137,9.79011
111.344,-0.48814,-0.29125,9.79016
111.384,-0.48725,-0.29153,9.79020
111.424,-0.48716,-0.29202,9.79019
111.465,-0.48745,-0.29282,9.79015
111.505,-0.48725,-0.29252,9.79017
111.544,-0.48725,-0.29230,9.79018
111.584,-0.48726,-0.29208,9.79018
111.625,-0.48755,-0.29232,9.79016
111.673,-0.48817,-0.29217,9.79013
111.704,-0.48892,-0.29207,9.79010
111.745,-0.48958,-0.29198,9.79007
111.785,-0.48805,-0.29206,9.79014
111.824,-0.48788,-0.29164,9.79016
111.864,-0.48811,-0.29124,9.79016
111.904,-0.48829,-0.29168,9.79014
111.945,-0.48846,-0.29206,9.79012
111.986,-0.48926,-0.29245,9.79007
112.025,-0.48977,-0.29176,9.79007
112.075,-0.49023,-0.29113,9.79006
112.105,-0.49019,-0.29130,9.79006
112.146,-0.49015,-0.29144,9.79006
112.186,-0.49041,-0.29014,9.79008
112.228,-0.49036,-0.29011,9.79009
112.266,-0.48993,-0.29011,9.79011
112.305,-0.49016,-0.29035,9.79009
112.345,-0.49038,-0.29055,9.79007
112.387,-0.49033,-0.29119,9.79005
112.426,-0.49077,-0.29097,9.79004
112.474,-0.49116,-0.29077,9.79003
112.505,-0.49056,-0.29063,9.79006
112.546,-0.49003,-0.29052,9.79009
112.586,-0.48967,-0.29078,9.79010
112.626,-0.48976,-0.29128,9.79008
112.666,-0.48985,-0.29173,9.79006
112.706,-0.49048,-0.29150,9.79004
112.746,-0.49104,-0.29167,9.79000
112.788,-0.49189,-0.29188,9.78996
112.827,-0.49224,-0.29153,9.78995
112.870,-0.49255,-0.29122,9.78994
112.907,-0.49215,-0.29110,9.78997
112.947,-0.49179,-0.29137,9.78998
112.987,-0.49298,-0.29152,9.78991
113.026,-0.49263,-0.29184,9.78992
113.066,-0.49268,-0.29250,9.78990
113.107,-0.49275,-0.29234,9.78990
113.146,-0.49282,-0.29183,9.78991
113.187,-0.49249,-0.29167,9.78993
113.226,-0.49301,-0.29185,9.78990
113.272,-0.49347,-0.29204,9.78987
113.306,-0.49356,-0.29290,9.78984
113.348,-0.49403,-0.29365,9.78980
113.390,-0.49423,-0.29248,9.78982
113.428,-0.49445,-0.29155,9.78984
113.468,-0.49463,-0.29074,9.78985
113.508,-0.49424,-0.29115,9.78986
113.548,-0.49390,-0.29151,9.78987
113.589,-0.49447,-0.29149,9.78984
113.628,-0.49410,-0.29096,9.78987
113.675,-0.49378,-0.29087,9.78989
113.708,-0.49314,-0.29077,9.78993
113.748,-0.49257,-0.29069,9.78996
113.788,-0.49273,-0.29040,9.78996
113.828,-0.49305,-0.28927,9.78998
113.868,-0.49333,-0.28864,9.78998
113.912,-0.49367,-0.28822,9.78998
113.949,-0.49395,-0.28787,9.78997
113.989,-0.49428,-0.28743,9.78997
114.029,-0.49437,-0.28837,9.78994
114.075,-0.49408,-0.28883,9.78994
114.109,-0.49360,-0.28878,9.78996
114.150,-0.49317,-0.28872,9.78998
114.189,-0.49309,-0.28871,9.78999
114.230,-0.49301,-0.28869,9.78999
114.269,-0.49467,-0.28888,9.78991
114.309,-0.49458,-0.28876,9.78991
114.349,-0.49451,-0.28901,9.78991
114.391,-0.49439,-0.28954,9.78990
114.430,-0.49465,-0.29000,9.78987
114.474,-0.49502,-0.29011,9.78985
114.510,-0.49452,-0.29032,9.78987
114.550,-0.49408,-0.29050,9.78989
114.589,-0.49342,-0.29116,9.78990
114.631,-0.49281,-0.29178,9.78991
114.670,-0.49246,-0.29177,9.78993
114.709,-0.49234,-0.29031,9.78998
114.750,-0.49223,-0.28900,9.79002
114.792,-0.49250,-0.28900,9.79001
114.830,-0.49275,-0.28937,9.78999
114.875,-0.49332,-0.28910,9.78997
114.909,-0.49257,-0.28909,9.79000
114.951,-0.49190,-0.28945,9.79003
114.990,-0.49248,-0.28944,9.79000
115.031,-0.49261,-0.28907,9.79000
115.070,-0.49301,-0.28882,9.78999
115.113,-0.49299,-0.28944,9.78997
115.150,-0.49296,-0.28964,9.78997
115.190,-0.49263,-0.28857,9.79002
115.232,-0.49271,-0.28760,9.79004
115.271,-0.49385,-0.28788,9.78998
115.311,-0.49478,-0.28748,9.78994
115.350,-0.49559,-0.28751,9.78990
115.391,-0.49539,-0.28783,9.78990
115.431,-0.49521,-0.28812,9.78990
115.471,-0.49572,-0.28847,9.78986
115.515,-0.49618,-0.28824,9.78985
115.551,-0.49659,-0.28804,9.78983
115.591,-0.49569,-0.28785,9.78988
115.632,-0.49526,-0.28769,9.78991
115.672,-0.49580,-0.28737,9.78989
115.711,-0.49487,-0.28736,9.78994
115.751,-0.49403,-0.28775,9.78997
115.791,-0.49344,-0.28781,9.79000
115.831,-0.49255,-0.28787,9.79004
115.871,-0.49357,-0.28790,9.78999
115.911,-0.49257,-0.28720,9.79006
115.953,-0.49169,-0.28695,9.79011
115.991,-0.49154,-0.28688,9.79012
116.032,-0.49178,-0.28682,9.79011
116.073,-0.49135,-0.28704,9.79013
116.112,-0.49143,-0.28664,9.79013
116.152,-0.49149,-0.28630,9.79014
116.192,-0.49166,-0.28714,9.79011
116.233,-0.49144,-0.28788,9.79010
116.272,-0.49152,-0.28763,9.79010
116.312,-0.49256,-0.28700,9.79007
116.352,-0.49312,-0.28644,9.79005
116.392,-0.49210,-0.28707,9.79009
116.432,-0.49085,-0.28761,9.79014
116.472,-0.49168,-0.28754,9.79009
116.513,-0.49248,-0.28782,9.79005
116.553,-0.49318,-0.28845,9.78999
116.593,-0.49293,-0.28865,9.79000
116.633,-0.49306,-0.28884,9.78999
116.673,-0.49243,-0.28847,9.79003
116.714,-0.49330,-0.28893,9.78997
116.752,-0.49407,-0.28934,9.78992
116.793,-0.49373,-0.28868,9.78996
116.834,-0.49343,-0.28809,9.78999
116.874,-0.49381,-0.28745,9.78999
116.914,-0.49378,-0.28651,9.79002
116.954,-0.49441,-0.28617,9.79000
116.994,-0.49412,-0.28645,9.79000
117.034,-0.49424,-0.28632,9.79000
117.074,-0.49435,-0.28623,9.79000
117.114,-0.49408,-0.28617,9.79002
117.154,-0.49431,-0.28673,9.78999
117.194,-0.49491,-0.28693,9.78995
117.235,-0.49507,-0.28748,9.78993
117.274,-0.49483,-0.28708,9.78995
117.314,-0.49426,-0.28633,9.79000
117.355,-0.49471,-0.28673,9.78997
117.394,-0.49403,-0.28801,9.78996
117.437,-0.49342,-0.28877,9.78997
117.475,-0.49330,-0.28863,9.78998
117.515,-0.49318,-0.28815,9.79000
117.555,-0.49270,-0.28911,9.79000
117.594,-0.49262,-0.28961,9.78999
117.635,-0.49291,-0.29008,9.78996
117.676,-0.49337,-0.29013,9.78993
117.715,-0.49341,-0.29015,9.78993
117.755,-0.49352,-0.28915,9.78996
117.795,-0.49333,-0.28946,9.78996
117.836,-0.49352,-0.28973,9.78994
117.876,-0.49298,-0.28997,9.78996
117.915,-0.49286,-0.28981,9.78997
117.955,-0.49224,-0.28988,9.79000
117.996,-0.49228,-0.28986,9.79000
118.036,-0.49232,-0.29021,9.78998
118.075,-0.49219,-0.29057,9.78998
118.115,-0.49206,-0.29055,9.78999
118.155,-0.49280,-0.28963,9.78998
118.195,-0.49334,-0.28941,9.78996
118.236,-0.49380,-0.28886,9.78995
118.275,-0.49394,-0.28854,9.78995
118.315,-0.49371,-0.28822,9.78997
118.355,-0.49338,-0.28842,9.78998
118.396,-0.49265,-0.28903,9.79000
118.436,-0.49238,-0.28954,9.79000
118.477,-0.49281,-0.28932,9.78999
118.516,-0.49356,-0.28912,9.78995
118.558,-0.49350,-0.28944,9.78995
118.597,-0.49342,-0.28999,9.78994
118.637,-0.49298,-0.29010,9.78995
118.677,-0.49285,-0.28965,9.78997
118.717,-0.49273,-0.28925,9.78999
118.757,-0.49236,-0.28895,9.79002
118.798,-0.49340,-0.28915,9.78996
118.837,-0.49432,-0.28971,9.78990
118.878,-0.49489,-0.28940,9.78988
118.917,-0.49575,-0.28913,9.78984
118.958,-0.49603,-0.28868,9.78984
118.998,-0.49567,-0.28957,9.78983
119.038,-0.49499,-0.29037,9.78985
119.078,-0.49428,-0.28976,9.78990
119.118,-0.49365,-0.28922,9.78995
119.157,-0.49340,-0.28949,9.78995
119.197,-0.49390,-0.29023,9.78990
