24.95270,5.81055,12.93182,-0.53041,-0.28543,9.78813,NotCharging
24.05701,5.54810,11.45630,-0.49330,-0.28752,9.79001,Charging
24.24011,5.51758,12.93182,-0.48879,-0.28742,9.79024,Charging
24.06921,5.83344,12.05292,-0.52012,-0.28887,9.78859,Charging
23.70148,5.25360,11.45172,-0.53245,-0.28326,9.78809,NotCharging
22.79816,4.98047,10.56671,-0.53281,-0.28266,9.78808,NotCharging
23.89374,5.51910,12.93335,-0.52919,-0.28104,9.78833,NotCharging
24.74976,5.86548,10.27679,-0.49311,-0.28815,9.79000,Charging
24.41254,5.52216,12.63428,-0.49109,-0.28979,9.79006,Charging
23.70605,5.24139,12.04376,-0.53090,-0.28805,9.78803,NotCharging
24.60327,5.78766,14.11591,-0.53402,-0.28102,9.78807,NotCharging
23.34442,5.25513,11.45477,-0.53168,-0.27890,9.78825,NotCharging
24.60327,6.11115,12.93945,-0.53313,-0.28809,9.78791,NotCharging
24.59106,5.50232,13.51929,-0.51919,-0.28720,9.78868,Charging
24.38660,4.94843,11.44409,-0.49259,-0.28585,9.79010,Charging
23.88153,5.55573,11.16180,-0.53009,-0.28309,9.78822,NotCharging
24.04785,4.92859,12.62665,-0.49250,-0.28719,9.79006,Charging
23.52448,5.55725,11.16486,-0.49275,-0.28937,9.78999,Charging
24.25232,6.12488,12.35199,-0.49243,-0.28849,9.79003,Charging
24.06464,5.52368,12.63733,-0.50719,-0.28719,9.78931,NotCharging
24.24469,6.14929,11.17096,-0.53113,-0.28695,9.78805,NotCharging
24.40796,5.53436,12.04376,-0.48759,-0.28667,9.79033,Charging
23.72131,5.83649,12.05444,-0.53174,-0.28410,9.78810,NotCharging
24.42932,6.11725,12.64496,-0.49136,-0.28770,9.79011,Charging
23.71368,5.53894,12.04834,-0.48937,-0.29217,9.79007,Charging
24.40338,5.54657,11.45477,-0.50917,-0.28676,9.78922,NotCharging
24.04327,4.61731,13.21106,-0.49134,-0.28829,9.79009,Charging
24.58344,5.84717,11.16333,-0.51903,-0.28635,9.78872,NotCharging
24.04327,4.93927,12.03461,-0.49016,-0.29031,9.79009,Charging
23.18573,5.53741,12.34589,-0.49116,-0.28731,9.79013,Charging
23.53668,5.84412,11.75995,-0.49127,-0.29078,9.79002,Charging
23.85254,4.02832,12.90588,-0.53318,-0.28511,9.78799,NotCharging
24.95270,5.48706,14.10675,-0.52543,-0.28232,9.78849,NotCharging
23.51532,4.61578,13.50861,-0.49102,-0.28645,9.79016,Charging
24.56512,5.25208,11.15265,-0.49343,-0.29022,9.78993,Charging
24.27368,6.70929,12.95166,-0.52843,-0.28399,9.78828,NotCharging
23.87238,4.61273,13.50708,-0.49086,-0.28735,9.79014,Charging
24.25690,6.11267,12.94098,-0.51930,-0.28668,9.78869,Charging
23.52448,5.23529,12.33978,-0.49110,-0.28752,9.79012,Charging
24.40338,5.54657,11.45477,-0.49034,-0.29280,9.79001,Charging
23.88458,5.54352,11.75232,-0.49390,-0.29023,9.78990,Charging
24.57886,4.89349,14.09912,-0.51793,-0.28513,9.78881,NotCharging
23.88153,5.55573,11.16180,-0.48970,-0.28902,9.79015,Charging
24.40338,5.22308,12.62970,-0.52021,-0.28364,9.78873,NotCharging
24.05243,5.23834,12.04071,-0.53221,-0.28327,9.78810,NotCharging
24.07227,5.82123,12.64191,-0.50982,-0.28336,9.78929,NotCharging
23.71368,5.53894,12.04834,-0.48783,-0.29025,9.79021,Charging
24.41254,5.19867,13.81073,-0.48846,-0.29206,9.79012,Charging
24.00970,3.74756,12.01477,-0.48878,-0.29074,9.79015,Charging
24.26910,6.72150,12.36267,-0.49234,-0.28752,9.79006,Charging
24.37744,4.32892,12.61292,-0.49016,-0.28922,9.79012,Charging
24.94812,5.49927,13.51776,-0.52879,-0.28310,9.78829,NotCharging
24.59106,5.82428,12.34436,-0.49006,-0.28783,9.79017,Charging
23.72131,5.83649,12.05444,-0.53079,-0.28599,9.78810,NotCharging
23.67249,4.04816,12.02087,-0.53625,-0.27516,9.78811,NotCharging
23.90594,5.80597,13.52997,-0.52189,-0.28868,9.78850,Charging
23.66791,4.06036,11.43188,-0.52215,-0.28856,9.78849,Charging
24.41559,5.83191,12.04987,-0.49064,-0.28909,9.79010,Charging
24.06006,5.53589,12.04681,-0.50956,-0.28328,9.78930,NotCharging
23.34442,5.25513,11.45477,-0.52187,-0.28589,9.78858,NotCharging
24.39880,4.91333,13.21411,-0.48797,-0.29047,9.79019,Charging
23.88916,5.85327,11.16791,-0.48813,-0.28800,9.79026,Charging
24.06006,5.21393,13.22174,-0.53116,-0.28591,9.78808,NotCharging
24.75891,5.51910,12.63275,-0.49025,-0.29131,9.79006,Charging
23.33527,4.95758,11.44867,-0.53404,-0.27978,9.78810,NotCharging
24.42017,5.81970,12.64038,-0.48924,-0.28856,9.79019,Charging
24.75891,5.51910,12.63275,-0.49161,-0.28878,9.79006,Charging
24.04785,5.25055,11.45020,-0.49296,-0.28694,9.79005,Charging
24.02649,4.66614,10.84900,-0.49464,-0.28778,9.78994,Charging
24.76654,5.81665,12.63885,-0.49383,-0.28857,9.78996,Charging
24.72534,4.64783,11.43494,-0.52618,-0.28055,9.78850,NotCharging
23.87238,5.25665,11.15570,-0.53094,-0.28261,9.78819,NotCharging
24.76654,5.81665,12.63885,-0.51974,-0.28865,9.78861,Charging
24.40796,5.53436,12.04376,-0.53073,-0.28461,9.78814,NotCharging
24.40338,4.90112,13.80463,-0.48965,-0.28592,9.79024,Charging
24.06921,5.51147,13.22784,-0.51249,-0.28490,9.78911,NotCharging
24.39423,5.24750,11.44867,-0.49641,-0.28810,9.78984,Charging
24.06464,5.52368,12.63733,-0.48849,-0.28723,9.79026,Charging
22.84088,6.14777,11.76910,-0.48999,-0.28754,9.79018,Charging
23.69690,5.26428,10.86273,-0.48840,-0.28940,9.79020,Charging
24.74518,5.87616,9.68628,-0.53041,-0.28601,9.78812,NotCharging
24.56970,5.56183,10.56671,-0.52741,-0.28283,9.78837,NotCharging
24.60022,6.12335,12.34894,-0.52043,-0.28835,9.78859,Charging
24.56207,4.94232,11.73706,-0.48943,-0.29124,9.79010,Charging
24.41559,5.83191,12.04987,-0.50901,-0.28697,9.78923,NotCharging
24.41559,5.50995,13.22479,-0.49836,-0.28824,9.78974,Charging
23.89374,5.84259,11.75690,-0.49001,-0.28740,9.79018,Charging
24.05701,5.54810,11.45630,-0.49330,-0.29065,9.78992,Charging
24.06921,5.83344,12.05292,-0.52554,-0.28376,9.78845,NotCharging
22.83630,6.15997,11.17859,-0.49117,-0.29002,9.79005,Charging
23.32306,4.34875,12.03003,-0.52700,-0.28748,9.78826,Charging
24.40338,5.54657,11.45477,-0.52136,-0.28266,9.78870,NotCharging
24.58344,6.17065,9.98688,-0.53060,-0.28724,9.78807,NotCharging
23.15521,4.97742,10.56366,-0.50979,-0.28229,9.78932,NotCharging
24.40796,5.85632,10.86884,-0.52461,-0.29058,9.78830,Charging
24.05243,5.23834,12.04071,-0.51026,-0.28685,9.78916,NotCharging
23.52753,4.90112,14.10522,-0.53347,-0.28607,9.78795,NotCharging
23.71826,5.52673,12.63885,-0.51691,-0.28587,9.78884,NotCharging
24.41559,5.83191,12.04987,-0.48834,-0.29075,9.79017,Charging
24.06921,5.83344,12.05292,-0.48921,-0.29279,9.79006,Charging
24.59106,5.50232,13.51929,-0.52970,-0.28394,9.78822,NotCharging
23.73505,6.12335,12.64954,-0.53137,-0.28414,9.78812,NotCharging
23.52753,5.54657,11.75385,-0.49151,-0.28617,9.79014,Charging
24.24011,5.83954,11.75537,-0.53182,-0.28105,9.78819,NotCharging
24.04785,5.25055,11.45020,-0.49177,-0.28831,9.79007,Charging
24.21417,4.94385,11.73859,-0.49309,-0.28875,9.78999,Charging
24.07227,6.14471,11.46698,-0.53427,-0.28645,9.78790,NotCharging
23.70148,4.93011,12.62817,-0.52888,-0.28813,9.78814,NotCharging
24.07837,5.81055,13.23242,-0.49003,-0.28775,9.79017,Charging
23.16437,4.95300,11.74469,-0.49035,-0.28865,9.79013,Charging
24.75891,5.51910,12.63275,-0.48945,-0.28765,9.79020,Charging
24.07227,5.49927,13.81683,-0.52049,-0.28814,9.78859,Charging
24.06006,5.21393,13.22174,-0.52066,-0.28811,9.78858,Charging
24.21417,4.94385,11.73859,-0.52839,-0.28478,9.78826,NotCharging
24.59106,5.50232,13.51929,-0.48933,-0.28638,9.79025,Charging
23.52753,5.54657,11.75385,-0.52128,-0.28613,9.78860,Charging
24.07227,5.82123,12.64191,-0.49127,-0.28704,9.79013,Charging
23.87238,4.93469,12.33215,-0.53143,-0.28495,9.78809,NotCharging
24.60785,6.09894,13.52997,-0.53075,-0.28296,9.78819,NotCharging
24.04022,4.62952,12.62054,-0.51115,-0.28667,9.78912,NotCharging
24.23553,5.85022,11.16486,-0.48881,-0.28725,9.79025,Charging
23.70605,5.56335,10.86731,-0.49176,-0.28488,9.79017,Charging
24.39117,4.93622,12.03308,-0.48772,-0.29168,9.79017,Charging
24.22333,5.24292,11.74469,-0.53218,-0.28672,9.78800,NotCharging
23.86780,4.94690,11.74164,-0.51007,-0.28692,9.78917,NotCharging
23.33527,4.63409,12.62360,-0.53408,-0.27999,9.78809,NotCharging
24.57886,5.53741,11.74774,-0.53123,-0.27753,9.78832,NotCharging
24.24011,5.83954,11.75537,-0.53003,-0.28030,9.78830,NotCharging
24.08905,6.09741,13.82904,-0.52225,-0.28747,9.78851,Charging
23.70911,5.55115,11.45782,-0.53327,-0.28677,9.78794,NotCharging
24.21875,4.60968,13.50555,-0.52013,-0.28799,9.78861,Charging
23.34900,5.24445,12.04529,-0.52984,-0.28732,9.78811,NotCharging
24.06464,5.84564,11.46088,-0.53208,-0.28532,9.78805,NotCharging
24.39423,5.24750,11.44867,-0.49238,-0.29010,9.78998,Charging
24.41559,5.50995,13.22479,-0.49530,-0.28891,9.78987,Charging
24.42017,5.81970,12.64038,-0.48988,-0.29105,9.79008,Charging
24.76654,6.13861,11.46240,-0.49156,-0.28771,9.79010,Charging
24.37744,4.65088,11.43799,-0.52232,-0.28834,9.78848,Charging
24.04022,4.30756,13.79700,-0.51711,-0.28685,9.78881,Charging
23.33527,4.95758,11.44867,-0.51675,-0.28206,9.78896,NotCharging
23.33527,4.95758,11.44867,-0.49196,-0.28903,9.79004,Charging
23.70148,4.93011,12.62817,-0.49534,-0.28934,9.78986,Charging
23.89374,5.84259,11.75690,-0.49112,-0.28736,9.79013,Charging
23.88153,5.23224,12.33673,-0.52138,-0.28430,9.78865,NotCharging
24.21417,4.94385,11.73859,-0.53283,-0.27822,9.78821,NotCharging
23.70605,4.91943,13.21869,-0.49116,-0.28761,9.79012,Charging
24.39880,5.23529,12.03918,-0.48979,-0.29040,9.79010,Charging
24.24469,5.50537,13.52081,-0.53802,-0.27860,9.78792,NotCharging
24.95270,5.81055,12.93182,-0.53248,-0.28934,9.78791,NotCharging
24.26605,6.73370,11.77063,-0.52943,-0.28531,9.78819,NotCharging
24.07227,6.14471,11.46698,-0.53308,-0.27949,9.78816,NotCharging
24.24469,5.50537,13.52081,-0.48958,-0.29198,9.79007,Charging
24.41254,5.52216,12.63428,-0.53571,-0.27626,9.78811,NotCharging
24.43695,6.41632,12.65106,-0.49270,-0.29020,9.78997,Charging
23.89374,5.84259,11.75690,-0.49149,-0.29147,9.78999,Charging
23.87695,5.24445,11.74774,-0.53327,-0.28249,9.78806,NotCharging
24.26605,6.41022,12.94708,-0.53017,-0.28586,9.78814,NotCharging
24.40796,5.21088,13.21869,-0.53124,-0.28491,9.78810,NotCharging
24.06006,5.21393,13.22174,-0.49129,-0.28800,9.79010,Charging
23.89374,5.84259,11.75690,-0.53033,-0.28598,9.78812,NotCharging
24.60327,6.11115,12.93945,-0.52449,-0.28141,9.78857,NotCharging
24.06006,5.21393,13.22174,-0.52536,-0.28093,9.78854,NotCharging
24.04785,5.25055,11.45020,-0.48816,-0.28974,9.79021,Charging
24.95728,5.79834,13.52234,-0.53258,-0.28395,9.78806,NotCharging
23.85559,4.66156,11.14502,-0.52345,-0.28279,9.78859,NotCharging
24.42017,5.81970,12.64038,-0.48901,-0.28869,9.79019,Charging
24.44916,6.70166,13.24615,-0.49038,-0.28735,9.79017,Charging
24.07227,6.14471,11.46698,-0.51118,-0.28672,9.78912,NotCharging
24.60022,5.79987,13.52386,-0.53086,-0.28768,9.78804,NotCharging
24.04327,4.93927,12.03461,-0.48954,-0.29064,9.79011,Charging
24.05701,5.22614,12.63123,-0.53291,-0.28226,9.78809,NotCharging
24.06464,5.84564,11.46088,-0.49073,-0.29023,9.79006,Charging
24.76654,5.81665,12.63885,-0.50843,-0.28840,9.78921,NotCharging
24.58649,6.15845,10.57892,-0.52848,-0.28443,9.78827,NotCharging
24.59106,5.50232,13.51929,-0.52702,-0.28669,9.78828,NotCharging
24.41559,5.50995,13.22479,-0.50969,-0.28730,9.78918,NotCharging
24.06921,5.83344,12.05292,-0.48954,-0.28949,9.79014,Charging
23.72131,5.83649,12.05444,-0.52787,-0.28475,9.78829,NotCharging
22.81952,5.56335,11.16791,-0.53960,-0.28418,9.78767,NotCharging
23.71826,5.84869,11.46393,-0.49351,-0.28634,9.79004,Charging
24.07227,6.14471,11.46698,-0.48966,-0.28872,9.79016,Charging
23.70911,5.55115,11.45782,-0.53258,-0.28323,9.78808,NotCharging
24.06006,5.21393,13.22174,-0.52401,-0.28251,9.78856,NotCharging
24.41254,5.52216,12.63428,-0.49067,-0.28840,9.79012,Charging
24.59564,5.81207,12.93488,-0.51765,-0.28562,9.78881,NotCharging
23.72742,5.82428,12.64496,-0.53121,-0.28143,9.78821,NotCharging
23.72131,5.83649,12.05444,-0.49366,-0.28971,9.78993,Charging
23.69232,4.95453,11.44714,-0.53097,-0.28356,9.78816,NotCharging
23.72742,5.82428,12.64496,-0.52944,-0.28227,9.78828,NotCharging
24.39117,4.61426,13.20953,-0.49030,-0.28930,9.79011,Charging
22.82867,5.86243,11.17401,-0.50988,-0.28435,9.78926,NotCharging
24.55750,4.63257,12.32300,-0.52454,-0.28837,9.78836,Charging
23.88916,5.53131,12.34283,-0.49486,-0.28811,9.78992,Charging
24.23248,5.54047,11.75079,-0.48863,-0.28854,9.79022,Charging
24.60327,6.11115,12.93945,-0.49029,-0.29080,9.79007,Charging
23.19031,5.84717,11.76147,-0.49291,-0.28781,9.79002,Charging
24.60022,6.12335,12.34894,-0.51966,-0.28392,9.78876,NotCharging
23.69232,4.63257,12.62207,-0.49202,-0.28847,9.79005,Charging
23.88916,5.85327,11.16791,-0.53067,-0.28688,9.78808,NotCharging
23.88153,5.55573,11.16180,-0.53033,-0.28738,9.78808,NotCharging
24.40796,5.53436,12.04376,-0.53177,-0.27890,9.78825,NotCharging
24.20654,4.64630,11.73401,-0.53526,-0.27863,9.78807,NotCharging
24.57428,4.90570,13.50861,-0.48922,-0.28816,9.79020,Charging
23.72131,5.83649,12.05444,-0.48820,-0.29358,9.79009,Charging
24.05243,5.23834,12.04071,-0.53058,-0.28289,9.78820,NotCharging
24.40796,5.53436,12.04376,-0.53954,-0.28031,9.78778,NotCharging
24.07227,5.82123,12.64191,-0.48775,-0.29221,9.79015,Charging
24.41559,5.83191,12.04987,-0.49346,-0.29040,9.78992,Charging
23.72131,5.83649,12.05444,-0.52963,-0.27917,9.78836,NotCharging
23.68011,4.66766,10.85205,-0.53912,-0.27719,9.78790,NotCharging
23.85254,4.67224,10.55603,-0.53534,-0.27831,9.78807,NotCharging
24.41254,5.52216,12.63428,-0.50952,-0.28547,9.78924,NotCharging
24.05243,5.23834,12.04071,-0.48958,-0.28927,9.79015,Charging
23.34442,5.25513,11.45477,-0.51941,-0.28322,9.78879,NotCharging
24.76654,6.46057,10.28748,-0.53426,-0.28105,9.78805,NotCharging
23.88153,5.55573,11.16180,-0.53584,-0.28553,9.78784,NotCharging
24.76654,5.49469,13.81378,-0.52332,-0.28191,9.78862,NotCharging
23.70911,5.87311,10.28290,-0.53275,-0.28589,9.78799,NotCharging
