time,X_value,Y_value,Z_value
90.276,-0.04434,0.04219,9.80646
90.292,-0.04434,0.04219,9.80646
90.313,-0.04434,0.04219,9.80646
90.333,-0.04434,0.04219,9.80646
90.358,-0.04434,0.04219,9.80646
90.375,-0.04434,0.04219,9.80646
90.393,-0.04434,0.04219,9.80646
90.413,-0.04434,0.04219,9.80646
90.432,-0.04434,0.04219,9.80646
90.459,-0.04434,0.04219,9.80646
90.475,-0.04434,0.04219,9.80646
90.492,-0.04434,0.04219,9.80646
90.513,-0.04434,0.04219,9.80646
90.533,-0.04434,0.04219,9.80646
90.553,-0.04434,0.04219,9.80646
90.575,-0.04434,0.04219,9.80646
90.592,-0.04434,0.04219,9.80646
90.613,-0.04434,0.04219,9.80646
90.633,-0.04434,0.04219,9.80646
90.661,-0.04434,0.04219,9.80646
90.677,-0.04434,0.04219,9.80646
90.693,-0.04434,0.04219,9.80646
90.713,-0.04434,0.04219,9.80646
90.733,-0.04434,0.04219,9.80646
90.753,-0.04428,0.04208,9.80646
90.783,-0.04421,0.04187,9.80646
93.693,-0.04431,0.04187,9.80646
95.957,-0.04450,0.04184,9.80646
96.467,-0.04448,0.04193,9.80646
96.757,-0.04444,0.04183,9.80646
97.067,-0.04437,0.04190,9.80646
97.867,-0.04435,0.04201,9.80646
97.894,-0.04427,0.04222,9.80646
97.902,-0.04427,0.04222,9.80646
97.929,-0.04427,0.04222,9.80646
97.944,-0.04427,0.04222,9.80646
97.965,-0.04427,0.04222,9.80646
97.983,-0.04427,0.04222,9.80646
98.004,-0.04427,0.04222,9.80646
98.023,-0.04427,0.04222,9.80646
98.048,-0.04427,0.04222,9.80646
98.073,-0.04427,0.04222,9.80646
98.083,-0.04427,0.04222,9.80646
98.103,-0.04427,0.04222,9.80646
98.125,-0.04427,0.04222,9.80646
98.149,-0.04427,0.04222,9.80646
98.165,-0.04427,0.04222,9.80646
98.183,-0.04427,0.04222,9.80646
98.203,-0.04427,0.04222,9.80646
98.223,-0.04427,0.04222,9.80646
98.244,-0.04427,0.04222,9.80646
98.265,-0.04427,0.04222,9.80646
98.282,-0.04427,0.04222,9.80646
98.305,-0.04427,0.04222,9.80646
98.323,-0.04427,0.04222,9.80646
98.349,-0.04427,0.04222,9.80646
98.367,-0.04427,0.04222,9.80646
98.383,-0.04427,0.04222,9.80646
98.403,-0.04427,0.04222,9.80646
98.423,-0.04427,0.04222,9.80646
98.443,-0.04427,0.04222,9.80646
98.465,-0.04427,0.04222,9.80646
98.486,-0.04427,0.04222,9.80646
98.503,-0.04427,0.04222,9.80646
98.524,-0.04427,0.04222,9.80646
98.548,-0.04427,0.04222,9.80646
98.566,-0.04427,0.04222,9.80646
98.583,-0.04427,0.04222,9.80646
98.604,-0.04427,0.04222,9.80646
98.623,-0.04427,0.04222,9.80646
98.649,-0.04427,0.04222,9.80646
98.666,-0.04427,0.04222,9.80646
98.684,-0.04427,0.04222,9.80646
98.702,-0.04427,0.04222,9.80646
98.724,-0.04427,0.04222,9.80646
98.749,-0.04427,0.04222,9.80646
98.766,-0.04427,0.04222,9.80646
98.783,-0.04427,0.04222,9.80646
98.802,-0.04427,0.04222,9.80646
98.823,-0.04427,0.04222,9.80646
98.850,-0.04427,0.04222,9.80646
98.867,-0.04427,0.04222,9.80646
98.883,-0.04427,0.04222,9.80646
98.904,-0.04427,0.04222,9.80646
98.923,-0.04427,0.04222,9.80646
98.949,-0.04427,0.04222,9.80646
98.966,-0.04427,0.04222,9.80646
98.983,-0.04427,0.04222,9.80646
99.003,-0.04427,0.04222,9.80646
99.024,-0.04427,0.04222,9.80646
99.050,-0.04427,0.04222,9.80646
99.062,-0.04427,0.04222,9.80646
99.084,-0.04427,0.04222,9.80646
99.103,-0.04427,0.04222,9.80646
99.123,-0.04427,0.04222,9.80646
99.155,-0.04427,0.04222,9.80646
99.168,-0.04427,0.04222,9.80646
99.182,-0.04427,0.04222,9.80646
99.205,-0.04427,0.04222,9.80646
99.224,-0.04427,0.04222,9.80646
99.250,-0.04427,0.04222,9.80646
99.267,-0.04427,0.04222,9.80646
99.283,-0.04427,0.04222,9.80646
99.303,-0.04427,0.04222,9.80646
99.323,-0.04427,0.04222,9.80646
99.343,-0.04427,0.04222,9.80646
99.367,-0.04427,0.04222,9.80646
99.386,-0.04427,0.04222,9.80646
99.404,-0.04427,0.04222,9.80646
99.422,-0.04427,0.04222,9.80646
99.449,-0.04427,0.04222,9.80646
99.464,-0.04427,0.04222,9.80646
99.482,-0.04427,0.04222,9.80646
99.504,-0.04427,0.04222,9.80646
99.559,-0.04427,0.04222,9.80646
99.559,-0.04427,0.04222,9.80646
99.565,-0.04427,0.04222,9.80646
99.583,-0.04427,0.04222,9.80646
99.607,-0.04427,0.04222,9.80646
99.623,-0.04427,0.04222,9.80646
99.654,-0.04427,0.04222,9.80646
99.663,-0.04427,0.04222,9.80646
99.684,-0.04427,0.04222,9.80646
99.706,-0.04427,0.04222,9.80646
99.722,-0.04427,0.04222,9.80646
99.750,-0.04427,0.04222,9.80646
99.767,-0.04427,0.04222,9.80646
99.784,-0.04427,0.04222,9.80646
99.804,-0.04427,0.04222,9.80646
99.824,-0.04427,0.04222,9.80646
99.842,-0.04427,0.04222,9.80646
99.872,-0.04427,0.04222,9.80646
99.883,-0.04427,0.04222,9.80646
99.903,-0.04427,0.04222,9.80646
99.925,-0.04427,0.04222,9.80646
99.943,-0.04427,0.04222,9.80646
99.976,-0.04427,0.04222,9.80646
99.984,-0.04427,0.04222,9.80646
100.003,-0.04427,0.04222,9.80646
100.023,-0.04427,0.04222,9.80646
100.043,-0.04427,0.04222,9.80646
100.067,-0.04427,0.04222,9.80646
100.084,-0.04427,0.04222,9.80646
100.104,-0.04427,0.04222,9.80646
100.124,-0.04427,0.04222,9.80646
100.142,-0.04427,0.04222,9.80646
100.167,-0.04427,0.04222,9.80646
100.183,-0.04427,0.04222,9.80646
100.203,-0.04427,0.04222,9.80646
100.224,-0.04427,0.04222,9.80646
100.243,-0.04427,0.04222,9.80646
100.267,-0.04427,0.04222,9.80646
100.285,-0.04427,0.04222,9.80646
100.303,-0.04427,0.04222,9.80646
100.323,-0.04427,0.04222,9.80646
100.351,-0.04427,0.04222,9.80646
100.363,-0.04427,0.04222,9.80646
100.384,-0.04427,0.04222,9.80646
100.404,-0.04416,0.04226,9.80646
100.423,-0.04416,0.04226,9.80646
100.443,-0.04416,0.04226,9.80646
100.464,-0.04416,0.04226,9.80646
100.485,-0.04416,0.04226,9.80646
100.503,-0.04416,0.04226,9.80646
100.526,-0.04416,0.04226,9.80646
100.543,-0.04416,0.04226,9.80646
100.567,-0.04416,0.04226,9.80646
100.584,-0.04416,0.04226,9.80646
100.603,-0.04416,0.04226,9.80646
100.623,-0.04416,0.04226,9.80646
100.651,-0.04416,0.04226,9.80646
100.663,-0.04416,0.04226,9.80646
100.685,-0.04416,0.04226,9.80646
100.704,-0.04416,0.04226,9.80646
100.723,-0.04416,0.04226,9.80646
100.743,-0.04416,0.04226,9.80646
100.768,-0.04416,0.04226,9.80646
100.785,-0.04416,0.04226,9.80646
100.803,-0.04416,0.04226,9.80646
100.825,-0.04416,0.04226,9.80646
100.844,-0.04416,0.04226,9.80646
101.097,-0.04396,0.04225,9.80646
101.134,-0.04375,0.04231,9.80646
101.184,-0.04373,0.04241,9.80646
102.854,-0.04363,0.04245,9.80646
103.857,-0.04353,0.04243,9.80646
103.895,-0.04329,0.04243,9.80646
103.896,-0.04319,0.04243,9.80646
103.916,-0.04309,0.04242,9.80646
103.936,-0.04287,0.04244,9.80646
103.955,-0.04266,0.04238,9.80647
